"casn" "cacont" "kl1" "kl2" "xh1" "xh2"
7.3747 0.25508 -1.1298 -0.35822 1961.9 988.95
4.578 0.24354 -4.8454 -0.012947 1352.2 768.94
5.2454 0.21969 -0.4154 -0.070187 2039.1 1037.3
2.4558 0.4141 -4.2534 -0.19536 1458.1 832.49
5.0004 0.22375 -0.026387 -0.094152 2055 954.98
3.3083 0.26772 -1.7851 -0.15421 1854.6 877.96
10.145 0.2947 -3.2196 0.17407 1529.5 855.97
9.6447 0.19929 0.3202 -0.19211 2106.9 986.65
5.9425 0.23549 0.23181 0.15245 2063.4 998.71
14.147 0.26453 -2.2585 0.05892 1768.4 967.21
2.6127 0.31021 -1.4991 -0.70516 1974.4 936.97
4.6812 0.38445 -2.6547 -0.34623 1708.1 819.53
6.0028 0.2435 -0.45405 -0.22904 2017.5 922.48
2.4832 0.2879 -1.7974 -0.34181 1894.1 876.31
1.3711 0.1104 0.28688 -0.021812 2143.4 1105.2
1.9642 0.15733 -0.25819 0.053813 2041.2 1050.1
11.915 0.30304 -2.2036 0.056376 1741.9 889.84
10.189 0.31133 -2.8407 0.1062 1658.5 851.51
8.6098 0.24983 -0.7833 0.028362 1983.1 1031.2
3.4711 0.51557 -1.8629 -1.1521 1410.9 790.43
5.4416 0.59283 -3.0488 -0.098359 1694.7 812.9
2.1759 0.30864 -0.96694 -0.40546 2008.8 967.2
6.1455 0.37887 -1.6338 -0.23054 1901.8 954.69
3.7593 0.44152 -4.0892 0.1879 1478.9 849.36
2.7424 0.25734 -2.7915 -0.61106 1747.5 819.81
6.8285 0.31376 -1.0869 -0.19038 1940.5 907.05
3.4437 0.39355 -2.4835 -0.0049153 1760 875.31
6.0321 0.20057 -0.63099 -0.08841 2002.4 938.68
9.5497 0.17906 -0.49917 -0.18497 2035.5 1046.9
10.722 0.22563 -0.035133 -0.047137 2063.2 1104.6
5.2186 0.44244 -2.0781 -2.9753 1510.2 832.14
8.3322 0.24706 -2.3108 -0.0025367 1731.2 865.08
9.8906 0.30714 -2.6168 0.12101 1661.4 941.76
9.105 0.28946 -2.9835 0.057688 1648 835.28
4.8468 0.19829 -0.88436 -0.070621 1971.2 892.94
10.31 0.3255 -3.9053 -0.097274 1499.9 862.95
10.655 0.20872 -0.46189 -0.23749 2055.4 1032.3
2.1595 0.37867 -3.3993 -0.91781 1601 779.77
1.0738 0.17014 -4.2457 -0.53286 1453.6 776.2
7.395 0.21565 0.076368 -0.10735 2098.6 952.11
6.9922 0.22503 0.0319 -0.36667 2095.4 970.16
10.6 0.14963 1.2729 -0.0027163 2149.2 1083.1
2.1718 0.62079 -4.7244 0.023428 1405.5 825.38
11.19 0.23517 -0.91135 -0.17004 1987.1 1013.7
7.7331 0.26572 -1.0812 -0.28892 1975.8 997.3
8.9943 0.13437 -0.13148 -0.44705 2064.2 972.15
8.7551 0.23507 0.92449 1.8934 2009.2 1098.4
8.973 0.32425 -0.46344 -0.15015 2006.3 946.18
2.8107 0.20931 1.1758 -6.0813 1676.7 954.05
7.2832 0.10669 0.64749 -0.88089 2127.9 989.29
0.88023 0.13829 -2.4217 -0.54048 1818.7 895.45
2.7248 0.3639 -2.8769 -0.082642 1644.5 876.56
3.1387 0.26823 -1.5205 -0.42479 1940.3 862.23
5.9409 0.24293 -1.8684 -0.38605 1863.6 942.01
7.917 0.25953 -2.0029 0.23689 1751.1 937.16
1.6363 0.16305 -4.9614 -0.15317 1358.4 795.23
2.0121 0.25941 -0.86058 -0.4379 2061.6 964.2
7.1266 0.1989 -3.5892 0.097544 1527.2 895.46
4.3531 0.26962 -0.56486 -0.52231 1733.5 1012.2
11.449 0.20635 -1.5327 -0.079946 1869.5 914.92
4.8793 0.27793 -1.1686 -0.42187 1982.8 964.4
2.8437 0.26598 -4.845 -0.78393 1430.6 746.06
3.4682 0.25742 -0.66951 -0.54858 2043.8 984.95
8.5869 0.24447 -2.1645 0.19964 1765 891.38
3.726 0.27835 -2.1049 -0.25402 1825.5 859.39
5.1014 0.73241 -5.308 -0.39983 1300.8 726.57
2.2335 0.22078 -1.1656 -0.44962 2012.7 952.95
8.1567 0.1209 1.1966 -0.55887 2212.3 1035.4
6.8327 0.43017 -3.7675 0.063119 1537.6 861.92
1.8367 0.16991 -2.1791 -0.0033557 1750.3 909.9
5.2477 0.23114 -1.8467 -0.35119 1865.1 964.09
1.9075 0.53928 -5.4085 -0.19305 1318 798.87
1.7643 0.68734 -5.5724 0.15843 1273.5 723.87
2.0021 0.24055 -2.2894 -0.21973 1717.5 864.61
2.593 0.35741 -3.9945 -0.029058 1454.1 792.1
16.095 0.24684 -2.0519 -0.083014 1810.3 955.19
8.5472 0.31917 -3.3916 -0.093737 1581.2 873.61
10.118 0.16651 0.35601 -0.38665 2107.7 1011
4.1586 0.35213 -2.0751 -0.37628 1805.9 850.15
11.362 0.20757 -0.45558 -0.25992 2005.9 956.71
4.6599 0.32406 -1.02 -0.020808 1940.7 895.91
8.7584 0.24957 -1.5252 -0.48992 1824.8 943.92
6.3109 0.14299 0.20019 0.096688 2096.9 1111.4
3.6144 0.49055 -2.9884 -0.5782 1613.7 827.46
5.6104 0.417 -3.6671 -0.17446 1533.1 855.67
2.2615 0.39368 -3.5208 0.019641 1517.6 869.85
9.0089 0.21224 -0.43038 -0.1234 2034.4 949
8.9757 0.27068 -2.3177 0.23797 1759.1 928.2
7.8259 0.27928 -2.3245 -0.32574 1845.4 900.68
13.033 0.17823 -0.78105 -0.19659 1999.6 1041.1
11.601 0.26966 -1.433 -0.12927 1903.7 994.61
7.066 0.22642 0.58628 -0.43921 2207 1112
8.8928 0.29851 -2.1272 -0.38312 1851.2 927.48
7.9963 0.14574 0.23612 -0.19339 2097.2 1120.4
12.736 0.19236 0.34841 -0.20342 2105.3 1135.3
14.067 0.25892 -2.8248 -0.36337 1734.7 881.12
11.563 0.24759 -0.89737 0.14385 1935.8 1056.6
10.211 0.15829 -0.72657 -0.34294 2012.5 1053.7
2.4933 0.33657 -1.6334 -0.3917 1898.7 913.35
9.9945 0.14659 0.96221 0.33055 2155.6 1201
5.1749 0.33269 -3.4361 0.11057 1521.2 864.77
3.6104 0.31599 -3.0899 -0.32345 1668.3 859.46
10.656 0.28057 -1.5512 -0.22462 1893.1 967.64
6.8062 0.53645 -4.9444 -0.28165 1417.9 739.48
6.5005 0.33585 -3.4666 0.11546 1575.6 877.82
7.7646 0.14921 -0.18765 -0.038352 2041 1074.7
5.3356 0.54284 -3.2129 -0.3232 1463.9 863.45
3.9872 0.094632 -0.10769 0.0064402 2084 1114.4
8.7316 0.13233 -0.10365 -0.63181 2073.4 970.99
8.8941 0.39 -3.7912 -0.011152 1526.3 869.79
6.7708 0.24093 -0.29606 -1.5317 1891.7 1010.2
5.0277 0.30453 -2.4467 -0.29835 1761.8 908.31
7.6693 0.17459 -0.59699 -0.03152 1991.6 936.16
3.7621 0.16884 -0.17995 -0.5051 1674.9 1051.9
5.7544 0.35623 -0.856 -0.1189 1960.1 926.8
5.5901 0.41092 0.04591 -5.6636 1509.5 881.11
2.1428 0.22066 -1.1967 -1.0121 2045.4 941.63
10.575 0.14566 1.3679 1.1676 2104.3 1119.6
5.1093 0.23912 -0.89775 -0.076695 1979.7 1023.4
4.5961 0.22069 -0.33728 0.1724 2025.7 1072.6
3.3123 0.44949 -3.1198 -0.348 1673.3 859.73
2.9293 0.58387 -4.3962 0.10936 1452 826.57
9.1254 0.25039 -0.38537 -0.29653 2029.3 936.08
12.482 0.17415 -1.5026 -0.062568 1862.6 1014.4
2.3845 0.31543 -4.4212 -1.0308 1454.7 760.39
7.4121 0.41779 -2.8407 -0.084084 1641.2 843.01
3.3869 0.48113 -2.2683 0.47289 1562.1 862.58
10.455 0.18737 -1.2101 -0.058986 1879 944.59
11.96 0.1653 -1.0813 -0.17946 1957.4 1020.1
2.215 0.36669 -2.9227 -0.75798 1803.3 883.01
6.162 0.19101 0.06548 0.068643 2052.7 1008.6
2.0419 0.28764 -5.4527 -0.21397 1307.4 710.57
2.4069 0.49248 -3.3138 0.40822 1546.2 906.35
9.7495 0.25826 -2.7208 -0.10526 1696.1 917.14
12.506 0.19824 -0.29169 -0.2817 2060.2 1055.4
6.0689 0.18575 0.89696 -0.35865 2170 1027.6
3.0867 0.16123 -0.98312 -0.32875 1991.6 1002.8
2.7149 0.39672 -3.5681 -0.22685 1602.6 852.79
1.5072 0.17294 -0.58089 -0.19679 2036.9 1027.4
8.2148 0.36383 -3.5908 -0.22536 1574.1 867.38
10.716 0.2542 -1.3787 -0.32986 1955.7 964.63
2.6299 0.13585 -0.055369 -0.0020117 2089.4 1079
2.3422 0.61538 -4.6533 -0.29186 1360.6 796.12
7.8756 0.21593 -0.44377 -0.28737 1954.4 933.62
12.61 0.21768 -0.38761 -0.11731 1787.7 989.41
1.6769 0.18128 -2.0559 -0.032912 1800.8 949.38
11.894 0.27244 -2.1925 -0.24404 1807.5 947.89
3.8994 0.25362 0.52476 0.35327 2124.9 1087.9
6.3405 0.42838 -4.1734 0.093822 1458 786.59
2.6537 0.28744 -0.42919 -0.74474 2100.5 887.48
9.1882 0.1388 -0.093058 -0.69811 1939.5 946.72
8.2625 0.1767 -1.6338 -0.063289 1677.6 916.94
9.4259 0.15826 0.000196 -0.46086 2082.7 974.8
2.43 0.30244 -2.1772 -0.90304 1907.4 913.02
5.386 0.21552 -1.3446 0.063393 1903.3 992.66
1.8682 0.38262 -4.7913 -0.55093 1423.8 756.96
1.1967 0.091408 0.37636 -0.22238 2169.5 1117.5
3.3199 0.31621 -0.79331 -0.56362 2022.3 1003.1
5.2221 0.2657 -0.81533 -0.093549 1989.8 900.83
4.7826 0.22217 -0.37079 -0.075969 2019.8 912.46
10.856 0.20757 -1.5357 -0.03727 1866.1 1005.2
4.7378 0.46626 -1.4567 -0.86663 1503.5 866.03
10.109 0.13174 0.20585 -0.36636 2127.1 1099.4
5.2871 0.25157 -1.2659 -0.16648 1920.7 897.06
4.8115 0.32939 -0.024113 -2.3728 1990.8 976.27
5.9823 0.17816 2.4831 -0.076472 1871 1152
11.927 0.24299 -0.95763 -0.4703 1818.2 916.42
6.5818 0.29419 -1.6829 0.18744 1805.1 937.56
10.752 0.19787 -3.2721 0.02193 1574.1 909.92
2.3996 0.28719 -1.5465 -0.82268 2028.9 907.82
6.031 0.24077 -0.84285 -0.50719 2048.8 988.19
4.0753 0.26611 -3.0983 0.16285 1605.6 887.62
9.2252 0.20262 -0.87702 -0.091305 1964.1 945.12
6.6198 0.23527 -0.38588 -0.21981 1508.1 1017.3
4.3055 0.21346 -0.22882 -2.3327 1555.5 984.21
8.2095 0.2834 -2.1972 -0.20406 1791.8 874.42
6.6924 0.22727 -1.5724 -0.26996 1899.2 878.88
7.3741 0.22452 -0.40689 -0.17321 2041.2 1043.5
5.3719 0.28871 -2.9314 0.093757 1653.7 843.33
6.092 0.17669 0.25867 -0.20524 2108.4 959.91
4.7023 0.19038 -0.81154 -0.062648 1969.1 937.49
2.9092 0.26149 -3.0797 0.28288 1672.2 838.67
3.5092 0.43227 -2.9641 -0.25964 1620.4 809.11
7.3981 0.22592 -1.1634 0.10386 1900.3 925.69
7.6006 0.13155 0.96771 -0.14039 2173.1 1164.4
9.4773 0.26766 -1.205 0.35306 1895.6 1047
6.3989 0.38736 -4.2023 0.026824 1449.2 803.08
10.773 0.25146 -0.90861 -0.2515 1562.7 1016.8
8.7126 0.27105 -0.66742 -0.1966 2000.4 921.97
6.6493 0.23354 -0.24659 -0.79407 1578.7 1042.8
4.2479 0.22658 -0.67394 -0.169 2013.7 1004.2
3.5844 0.36304 -3.0764 -0.40176 1676.7 877.87
7.6418 0.2851 -3.1587 -0.07785 1614.7 826.19
6.9539 0.29418 -0.40718 -0.20271 2020.8 957.6
10.551 0.20004 -0.57876 -0.025597 1997.4 1067.4
2.8168 0.17287 -0.99121 -0.044233 1900.4 915.12
6.6032 0.17104 -1.0136 -0.049061 1930 923.66
2.9503 0.56954 -4.6838 -0.80915 1428.9 746.11
8.991 0.2152 -1.6985 -0.27753 1865.8 876.77
4.6732 0.6319 2.4529 -9.2743 1510.9 835.61
4.9797 0.2112 -1.211 0.09775 1925.8 1017.2
6.3691 0.24982 0.42424 -3.3305 1828.5 990.35
2.4875 0.50291 -4.5009 -0.21893 1330.3 770.89
13.68 0.21047 -0.88877 0.095916 1924.3 1074.3
9.3147 0.15749 1.0173 -0.566 1600.5 1133
10.167 0.2035 -1.487 -0.21966 1709.1 917.42
4.5199 0.16537 0.14352 0.10881 2079.7 960.55
11.491 0.15535 -0.096072 -0.50951 2108.8 1067.9
2.7111 0.24093 -0.55965 -0.78532 2138.3 883.8
4.475 0.4988 -1.9672 0.43942 1808.1 884.04
2.8239 0.22678 -0.3536 0.59671 2016.4 1097.8
3.5553 0.32466 -4.0997 -1.3211 1269 840.93
2.9419 0.33995 -5.0177 -0.37027 1340.9 770.76
7.8306 0.25373 -0.86862 0.22521 1948.3 1048.2
5.1414 5.1414 -3.3303 0.099064 1560.8 908.96
2.556 0.21125 -0.62965 -0.32421 2063.7 997.97
4.9638 0.31595 -0.79047 -0.18536 1593 1008.9
4.568 0.27413 -2.949 0.081876 1636.5 841.72
11.557 0.18537 -0.019754 -0.23404 2030 1007
2.6745 0.57588 -4.0608 -0.4086 1533 822.25
7.1289 0.27316 -1.2973 -0.38864 1968.8 954.17
2.569 0.25071 -1.5116 0.14771 1806.3 896.7
9.1578 0.24881 -1.1981 -0.15212 1934.6 1007.2
3.7228 0.32493 -3.3746 0.060284 1573.8 869.34
1.6986 0.38483 -2.9501 -0.70013 1712.4 819.28
4.8681 0.35951 -0.78341 -0.30044 1998.7 889.5
5.5951 0.4444 -1.4542 0.20319 1866.3 826.14
9.0985 0.1503 0.26911 -0.22114 2088.4 997.49
7.0242 0.11749 0.10382 -0.36165 2084.4 978.58
5.7159 0.15146 1.0418 -0.47633 2238.6 1172.9
3.671 0.53441 -2.0271 0.97474 1688.2 906.8
4.706 0.25662 -0.61879 0.04392 2016.8 1039.2
12.26 0.17978 -1.042 -0.33445 1979.2 1013.6
6.7998 0.093317 0.74654 0.69039 2100.7 1159.3
5.8208 0.23928 -1.1853 0.20709 1888.4 916.1
0.18678 0.061242 -5.1522 -0.68394 1311.4 716.83
0.2095 0.024543 0.2746 0.011793 2083.2 980
8.3472 0.15234 0.34684 -0.43919 2132.4 1104.6
6.6079 0.19514 -1.3168 -0.2862 1974.4 959.57
4.6054 0.58841 -3.6001 -0.49785 1594.3 788.33
8.1044 0.22505 -0.3574 -0.27057 2067.1 1040.1
2.1418 0.19021 -0.7727 -0.030793 2014.4 1014.9
7.6751 0.47493 -4.1397 -0.22729 1481.5 840.98
7.7645 0.11636 0.63705 -0.8916 2184.4 983.55
3.6825 0.33997 -2.7632 -0.44014 1749.9 825.22
4.7043 0.40116 -2.1163 -0.59224 1877.5 839.05
9.403 0.13999 -0.61957 -0.33665 1982.4 957.68
1.4503 0.073969 -2.0134 -0.75832 1916.2 893.14
9.9578 0.1822 -0.82736 -0.26019 1952.9 954.85
4.3261 0.32914 -2.887 0.20664 1648.1 901.42
12.467 0.25882 -1.7638 -0.13616 1855.1 974.02
1.6878 0.3262 -2.8286 -0.95619 1716.4 805.11
2.3419 0.2939 -1.3867 -0.46183 1980.9 929.38
10.639 0.25458 -1.4686 -0.1331 1874.2 997.89
5.0001 0.21406 -2.1589 -0.17053 1801 913.22
7.586 0.19201 -1.422 -0.23425 1908.1 987.36
9.4443 0.21711 -0.1006 -0.20356 2043.1 951.33
3.5371 0.32377 -0.86379 -0.19364 1732.2 976.53
9.8675 0.19127 0.13883 -1.1223 1979 1049.9
2.6555 0.39873 -5.0065 -0.20314 1334 627.06
3.6234 0.68741 -3.8043 -0.19065 1436.4 842.42
4.4622 0.33869 -1.8303 -1.2206 1565.8 849.62
2.5293 0.2592 -1.4253 -2.6793 1364.5 856.13
9.8935 0.20108 -0.62962 -0.038503 1988.5 1072.7
3.4594 0.2861 -1.4523 0.072009 1891.9 888.53
2.5968 0.38732 -3.2272 -0.64864 1669.8 825.67
9.2377 0.17373 -0.66667 -0.39856 2023 1035
8.7173 0.12013 1.3815 0.25422 2189.4 1253.2
5.0904 0.29597 1.5607 -3.5554 1461.9 987.04
5.8615 0.16799 1.0955 -0.33372 2168.1 1038.8
3.1099 0.48302 -4.2306 0.25626 1428.9 853.77
2.9515 0.35368 -2.1742 -0.21091 1802.3 817.54
3.0309 0.15018 -0.60255 -0.21561 1927.8 908.8
12.028 0.17815 0.45016 -0.080665 2117.5 1126.9
7.9619 0.11776 1.139 -0.32868 2235.3 1207.8
3.96 0.25637 -2.0781 0.16691 1822.8 947.5
3.1133 0.38085 -2.3733 -0.50968 1813.8 832.61
10.245 0.25475 -1.6544 -0.026987 1848.6 899.05
11.881 0.29299 -1.4138 -0.21425 1779 972.94
8.1285 0.32944 -3.333 0.19268 1577.8 896.71
2.1448 0.29107 1.8513 -6.7665 1857.5 877.48
5.3936 0.26333 -1.5186 -0.31803 1725.7 920.03
6.626 0.31922 -4.6506 -0.35722 1261.7 816.64
10.891 0.23233 -1.7005 0.10072 1832.4 1001.4
9.6568 0.15382 0.34042 -0.2618 2099.3 1107
7.6923 0.33421 -3.5899 0.25655 1410.6 836.61
1.643 0.37658 -5.3092 -0.18204 1312.5 765.83
3.2219 0.86254 -5.0078 0.21669 1364.4 698.72
3.9432 3.9432 -2.5548 0.2957 1625.5 982.64
3.05 0.30822 -4.0193 -0.20364 1510.6 831.52
0.77852 0.12308 -3.1235 -0.090994 1616.1 906.29
7.0172 0.30678 -0.92785 -0.13831 1584.1 908.03
2.2875 0.26533 -3.9116 -0.28691 1477.4 803.62
8.3804 0.12894 1.0371 0.4347 2133.3 1065.7
5.1194 0.472 -1.4811 -0.61329 1968 956.59
7.4886 0.22073 0.94689 -0.28601 2129.6 1024.2
9.8129 0.21604 -0.78089 0.079267 1954.9 935.93
7.6095 0.2423 -0.90008 -0.14487 1990.2 997.74
3.1537 0.69767 -4.1146 -0.65535 1417.5 761.16
8.3532 0.4132 -2.0414 0.06363 1809.8 882.75
6.6592 0.22168 -0.33827 -0.34514 2038.7 941.11
2.6851 0.41664 -2.7214 0.18458 1692.7 801.58
8.8617 0.27762 -1.4659 -0.19898 1888.3 894.98
2.0579 0.46224 -4.8279 0.51483 1312.9 774.37
8.8712 0.19501 -0.40235 0.0011417 2032.4 1045.4
12.503 0.16311 -0.85701 -0.25127 1984.6 1042.3
2.3471 0.30477 -0.77243 -0.80243 2092.9 885.09
4.8556 0.40583 -3.5054 -0.069578 1577 861.82
2.96 0.81269 -6.3036 -0.53017 1225.4 628.78
8.7835 0.1391 0.25916 -0.076504 2081.6 1125.5
0.81652 0.098423 0.93388 -1.0865 1639.4 1111.6
1.351 0.20028 -5.2831 -0.34613 1339.5 744.68
9.6769 0.14387 0.2841 -0.46579 2132.6 1109.7
1.6776 0.14615 -1.1483 -0.17098 1972.5 893.46
2.0215 0.37191 -4.6731 -0.23663 1386.1 803.84
3.0119 0.20852 -2.9503 -0.53116 1691.5 809.91
5.198 0.51022 -2.2623 -0.18824 1825.2 855.63
4.4804 0.15456 -0.079307 -0.30198 2089 939.29
2.4358 0.66325 -3.7787 -0.44543 1426.3 851.9
6.7561 0.24036 -0.64559 -0.11985 2020.1 1025.7
4.2016 0.29645 -0.92594 -0.25359 1940.6 1012.9
3.5552 0.13191 0.015687 0.030109 2083.3 951.26
9.6945 0.22504 -0.287 -0.1761 2044.1 1058.8
2.8192 0.27253 -1.2865 -0.38415 1717.8 976.72
8.7027 0.18553 -0.87995 -0.3258 1979.2 922.62
5.7536 0.31333 -1.7543 -0.29724 1911.6 954.1
4.3545 0.31388 -1.4128 -0.24248 1889.2 872.34
5.907 0.19423 -0.16741 0.07551 2024.2 991.23
4.3287 0.34304 -0.16142 -0.026013 2096.9 1052.6
4.4212 0.23276 1.6675 -3.741 1890.2 954.01
6.1367 0.13418 0.5889 -0.33125 2153.3 1120.8
1.7195 0.24448 -1.4714 -0.21364 1850.3 995.32
10.785 0.1316 -0.11635 -0.46582 2095.9 1083.5
10.988 0.19995 -0.20097 -0.1598 2061 1081.1
12.744 0.20228 -2.3018 -0.077187 1727.6 902.1
6.5631 0.21365 -0.90809 -0.080811 1970.4 911.13
13.491 0.28921 -2.5624 -0.12829 1748.5 930.39
1.2449 0.23996 -1.8962 -0.36181 1919.3 916.75
3.2033 0.20203 0.13372 -0.29511 1966.3 1100.9
5.0027 0.58176 -1.969 -3.8062 1368.5 800.42
6.7158 0.29926 -2.3733 -0.20886 1763.1 896.61
9.7607 0.1598 1.1183 -0.048389 2173.3 1201
8.2853 0.21822 -1.3654 -0.030729 1939.7 986.37
4.5 0.60292 -5.0165 -0.51618 1311.4 718.58
6.7419 0.59348 -1.6472 -0.76519 1922.7 877.91
1.462 0.17831 -0.29629 0.40854 2063.5 1047.2
9.6594 0.14645 -2.8491 0.32433 1612.5 925.31
1.9767 0.3818 -4.5453 -0.37409 1395.1 797.83
4.4093 0.17983 0.14058 -2.6366 1809.3 903.99
4.7465 0.12607 0.79488 -0.26018 2147.3 1022
7.8626 0.1365 -0.47231 -0.12509 2014.2 1071.7
5.6348 0.51702 -3.4502 -0.076794 1557.4 871.48
8.2005 0.34346 -2.1055 -0.62175 1846.7 856.76
5.1176 0.21406 -1.5993 -0.00467 1824.3 913.94
6.7219 0.23931 -0.5815 -0.086437 2028.3 1001.1
5.1173 0.30074 -1.7303 0.011179 1849.9 890.78
9.8304 0.14803 0.24461 -0.19242 2073.4 1010.2
0.9195 0.076048 -0.8416 -0.1235 2006.7 897.46
2.9231 0.40262 -1.7207 -0.68618 1624.5 876.21
2.8457 0.26757 -0.62118 -0.11682 1993.5 957.3
6.7043 0.18934 -0.0030433 0.080491 2065.9 1095.1
8.4846 0.15674 1.2895 0.93449 2120.8 1085.7
8.0881 0.24566 -1.9239 -0.17498 1829 872.99
2.477 0.38368 0.83309 -7.3556 1567.5 835.04
4.893 0.17683 -0.15559 -0.097366 2062.4 1055.7
2.4698 0.24514 -3.2951 -0.3178 1601.4 815.4
4.9028 0.31178 -1.7084 -0.33743 1609.8 831.17
4.7552 0.51958 -2.5688 -0.43275 1573 798.7
9.9295 0.1704 0.39046 -0.15999 2113.1 1121.7
4.0284 0.16941 0.46477 -0.43027 2183.7 1107.8
6.9514 0.38873 -2.1625 0.31553 1775.8 875.55
2.4426 0.35643 -4.4382 0.36768 1348.3 815.63
3.512 0.2373 -3.0536 -0.04085 1612.5 848.58
3.493 0.25189 -3.4178 -0.22626 1622.9 869.68
4.5352 0.46285 -4.8 -0.14465 1369.5 756.47
10.506 0.17526 -0.48004 -0.54137 2032.5 939.97
2.7006 0.34166 -1.2779 0.12181 1584 868.62
9.8274 0.20487 -0.0011951 0.0024006 2044.4 977.76
4.7043 0.16414 -0.10087 -0.27926 2070.4 981.42
14.633 0.23999 -3.2405 0.76285 1546.7 924.97
5.6101 0.18531 -2.8154 0.045593 1680.8 851.85
11.396 0.17428 -0.058223 0.058137 2026.4 1009.7
10.373 0.30417 -3.386 0.10144 1556.9 853.54
4.0965 0.29577 -1.2043 0.26614 1943 931.09
8.6426 0.12775 0.84565 -0.7793 2196.6 997.32
6.9047 0.22623 0.46187 -0.015227 2105.5 1014.3
3.923 0.36484 0.042945 0.026886 2051.8 971.17
7.1212 0.18858 -1.5527 -0.20062 1909.6 968.9
9.1716 0.14032 -1.0021 0.031119 1912.1 965.94
2.1196 0.22513 1.2005 -0.14624 2184.4 999.66
1.9778 0.26574 -4.9949 -0.098079 1342.3 796.25
5.1727 0.15618 -0.36351 -0.71732 2077.5 916.71
7.7029 0.54482 -4.0374 -0.15733 1479.5 792.59
5.3142 0.48072 -4.2042 -0.046265 1467.5 832.51
12.557 0.20651 -2.9283 0.18625 1620.4 940.97
6.4863 0.21439 0.54295 0.061572 2103.9 1016.2
5.278 0.2534 1.2306 -1.8476 1622.6 1098
2.966 0.41048 17.654 -32.152 1361.1 844.03
9.0819 0.32797 -3.3762 -0.12789 1587.2 825.2
5.9892 0.20936 -0.91483 -0.42568 2012.7 978.29
5.4938 0.55813 -2.0174 -0.33548 1872.1 934.02
7.7031 0.24242 -1.4712 -0.31901 1922.1 898.87
6.9962 0.27388 -1.7545 -0.014599 1857.4 881.26
9.5129 0.26528 -1.7238 -0.17428 1864.8 866.57
5.0174 0.24596 -0.97875 -0.74395 1623.1 919.47
2.6044 0.30889 78.941 -133.69 1588.9 1014.5
14.36 0.25038 -2.9436 -0.024837 1660.5 897.54
11.588 0.22368 -1.7192 0.050201 1831.3 1005.1
1.8251 0.44962 -4.6977 -0.11531 1518.9 795.62
2.562 0.36163 -4.7091 0.0042551 1329.6 804.54
1.8969 0.21388 -2.3199 0.069044 1718.2 980
16.921 0.23194 -1.3069 -0.13955 1903.2 992.73
6.1841 0.20779 -0.18057 -0.12478 2067 935.6
6.3766 0.24498 -2.168 -0.22215 1820.9 915.2
11.927 0.29361 -2.5941 -0.17183 1720.6 918.46
1.9529 0.30749 -4.4542 -0.19319 1467.5 800.79
1.4989 0.19419 -2.3656 0.020284 1814.4 911.67
7.7117 0.32511 -1.4443 -0.1738 1935.8 969.78
2.5797 0.17757 -0.060243 0.019533 2037.3 946.76
8.7163 0.15214 -2.5156 -0.20326 1740.4 858.94
2.569 0.44255 -4.972 -0.12053 1256.3 710.25
9.2331 0.18773 -0.50393 -0.15729 2020.3 1048.3
4.5192 0.25602 -0.61442 0.58741 1968.8 940.08
0.91032 0.12058 -4.0508 -0.076067 1438.5 796.13
8.1817 0.2281 -1.5135 0.03978 1876.7 1012.5
3.9739 0.56248 -1.0931 -0.67915 2025.9 975.71
8.5731 0.13155 0.45011 -0.13313 2118.3 1141
8.4722 0.12209 1.5204 -0.41024 2245.2 1069.2
2.5772 0.68149 -7.0639 0.31608 1132.3 691.97
11.572 0.25011 -2.1781 -0.088514 1798.7 939.47
6.7674 0.27242 -2.4954 0.02408 1723.9 931.24
5.3232 0.2286 1.555 1.4562 2131.8 1084
7.3316 0.23361 -0.00052702 0.073426 2052.6 1109.2
0.58244 0.017931 3.5201 -1.1714 2582.4 1320.3
10.403 0.27492 -2.0101 0.10314 1799.4 887.52
10.401 0.2519 -2.2694 -0.16796 1791.6 935.47
11.914 0.24436 -1.4126 -0.27405 1910.7 977.64
4.1076 0.48119 -5.0655 -0.53763 1349.6 692.21
2.3808 0.80237 -3.4187 -0.78025 1632.4 842.36
10.071 0.12862 -0.67294 -0.099503 1985.6 1052.8
8.6692 0.28685 -0.92807 -0.24126 1982.7 905.75
9.9768 0.15792 -0.32276 -0.58331 1630.3 957.78
11.495 0.1711 0.33812 0.27842 2090.3 1129.1
1.3227 0.19353 -0.94275 -0.6425 2046.7 1002.4
3.4894 0.30837 -4.3567 -0.57085 1299.9 832.26
6.3685 0.1694 0.19867 -0.53936 2106.3 987.75
2.3632 0.32909 1.0155 -5.105 1838.2 806.78
2.6975 0.36409 -4.5397 -0.33693 1433.4 800.62
3.3404 0.39578 -2.1376 -0.54425 1875 912.86
2.9684 0.24069 -2.2153 -0.12757 1698 909.62
3.1678 0.1842 -0.86953 -0.55276 1983.2 898.07
9.0113 0.11814 1.5641 1.1234 2143.3 1312.8
2.0683 0.20045 -4.7524 -0.35596 1404.3 773.32
2.2734 0.30711 -4.5593 -0.073263 1479 759.69
6.6565 0.21117 -1.0842 -0.036944 1944.7 911.16
6.5638 0.32137 -2.612 -0.18934 1729.4 904.73
6.4518 0.23887 -0.49423 0.033043 1997.1 967.11
7.236 0.29282 -1.5826 -0.038533 1858.7 892.97
3.0966 0.33196 -0.72141 -0.51205 2043.7 918.06
8.1867 0.13509 -0.52969 -0.40844 2028.3 1060.4
